probe,GSM972389,GSM972390,GSM972396,GSM972401,GSM972409,GSM972412,GSM972413,GSM972422,GSM972429,GSM972433,GSM972438,GSM972440,GSM972443,GSM972444,GSM972446,GSM972453,GSM972457,GSM972459,GSM972463,GSM972467,GSM972472,GSM972473,GSM972475,GSM972476,GSM972477,GSM972479,GSM972480,GSM972487,GSM972488,GSM972489,GSM972496,GSM972502,GSM972510,GSM972512,GSM972521
207132_x_at,10.6427018247723,10.6691537805549,11.3970110523767,10.660453257205,11.2906514744357,11.1874599065382,10.8628530722803,11.1433745565665,11.050406121563,10.8543680711141,10.5626938662877,10.5441896807235,10.2421619566014,11.0166735003113,10.3972238259732,10.8771452617288,11.0327345939971,10.4781540167283,11.0246824495082,11.0873771870553,10.6879268433657,10.9889164857607,10.9353664766147,10.796666901257,10.1742096200071,10.8678164966743,11.3375135440936,10.5081848267876,10.7217181717341,10.8362847526873,10.9738955191693,10.7836462850906,11.1639524327285,10.8978354817174,10.7528533082637
234946_at,4.47471397278385,4.8015690264672,4.61536019831844,4.06310391438959,5.05733109048149,5.06213512513914,4.9460615164911,4.06859214378978,4.89547228452488,4.84466260637157,4.44228566333188,4.52043080133643,4.64608442794222,4.37682973937657,4.32460782110558,4.83987818665218,4.45401229901453,5.44713484084189,5.04855672998667,4.31552863554547,4.87844184394029,4.4088313359338,4.79105693799101,4.73067362139102,5.36180662003175,4.54091419398408,4.84483961725683,4.40656206038623,4.36300493785459,4.63271901875176,4.87237386917834,4.82521921393587,4.61049198016085,4.88822193639357,4.5362714142953
236682_at,4.33946217718668,4.7257388898773796,4.69473127608563,4.26149657801971,4.15526735530805,4.96607431495964,4.1531279572805,4.83103417036028,5.09946526846098,4.82015601876895,4.03306576849368,3.8682766697163,4.99288438040641,3.53346185841496,4.39260609215693,5.19356327107304,3.88263229127383,3.97463360714085,4.72164373037304,4.35352877377615,4.13643838325448,4.69434249555931,4.53820568168032,4.81816435069525,4.61104833836839,4.4298523597567,4.79536840204711,4.80391591412985,4.9496859867036,4.37238565226421,3.97134367601481,4.60557572446521,4.85512504984592,4.31915418063826,4.11869436465945
217515_s_at,4.07333679132259,4.59257433401586,4.66241061910762,4.39975134606513,4.41131849285646,4.09649304472216,4.56704830441336,4.57567049647998,4.46711754332658,4.23341345522158,4.15594256012356,4.78627439676004,4.49618738221804,4.09537576000311,4.65113925796081,4.46624376997044,4.67651869266631,5.3084894775739,4.53836600429388,4.45425934800535,4.32155183892488,4.22589280322735,4.19253542697539,4.93589793812212,4.88088156004554,4.69535899877284,4.34963034751304,4.68817191981989,4.43876483683986,4.16605580058807,4.79638872130484,4.98713057846957,4.3743829105865,4.60005593844738,4.15928737523819
235733_at,5.53604308349483,4.79091360822396,5.12736839115091,6.18174934373169,6.66207992948274,4.55644051215419,7.2543626902329,5.90904053025489,5.0871368340324,5.88475033862649,6.63549812795951,6.30742302300023,3.49221433886214,5.5767995385874,4.67829269527307,4.92353350132808,4.01157203085347,5.89835704687277,4.56883459608227,4.975290799371,5.06465390869973,5.46207196395827,3.75734930457597,6.16653258540656,4.59661714315429,7.78969076845488,6.05663837742344,3.59747957761024,4.66714317436864,4.826106464842,4.40111601226399,4.72809297013824,4.50270150022427,4.89944825122262,4.96295962752152
216611_s_at,5.32010412740794,5.9642026848521,5.54954372560998,5.09152453753297,5.17819031290436,5.71973978908326,5.6127198044843,6.1387267227977,6.23417170163964,5.29003424791354,4.78464684594972,4.90692399055561,5.62721401875482,4.53597867139256,5.19456494283999,5.53289873423017,5.7007507416294,5.09579840785126,5.90328983894051,5.56395949812567,5.10317594713315,5.44287714615487,5.94277920023372,5.64934581217141,5.87372831224366,5.14270581186253,5.38983152841054,5.97989362315511,5.39526053994341,5.00544041649695,5.0290455137423,5.54962907918979,5.94374422777873,4.88638497272421,5.22686935052443
227461_at,5.2916745791642,4.99274568835642,7.03619221330065,5.93272690104431,5.57871284967704,7.94296393120489,6.18360456975755,6.09896878882,5.38028129964499,6.01297253237295,5.75291029285849,5.30598622290388,4.61330681482917,5.39307927058736,5.55116638582935,5.44438639283252,7.26131673748187,5.61110733820257,7.28922182352791,6.65710614603649,5.68025800137147,6.92554040344672,6.1605278632187,5.71300991434902,6.48489433838347,5.29981403870975,6.38172494591655,5.34026720686773,6.26941615922892,6.30339046940399,7.17122148277731,5.73794202291417,7.22824493984061,6.54542305528935,6.55448285193928
218793_s_at,8.2493968699197,6.35956193301054,7.3065657098675,7.00903359601193,7.80303321851062,8.42594156679193,8.58109206258419,6.38390948241121,6.3005924193482,7.75652994147714,7.10617597211724,8.08707301009248,8.81818412694427,7.89213610313715,6.96814555387904,7.02073595333787,6.78220178342873,7.2504722372811,7.44876611911626,8.59417117404252,8.72982643909588,9.08786509034485,6.63221597240725,7.82694782399128,7.82074613827193,6.87015288837154,7.71143585782144,7.6900212980876,6.86923087268214,7.11975845142146,7.0936034302025,6.4021989222218,7.67240521088167,7.94274837696968,8.20426147302883
1557710_at,5.63271723170358,6.29139552581201,6.10287155311219,6.07012290199203,5.7830069333871,5.84569273597096,5.86646347565704,5.8893694290698,6.42157778886644,6.1193679874178,5.72225146346835,5.83823728950497,6.35496626742158,5.64792880969043,6.01366651905294,5.45070441059504,6.43850808520313,5.94132164116772,6.2546245646299,6.57892584582713,6.27028347747659,5.53583600973657,6.31486835625341,6.42097333062254,6.31398852685971,6.0947492331614,6.06007032667305,5.9801610477531,5.88224306793494,6.1134763326095,6.06696470767252,6.35067252088197,6.40788991942594,6.04887896826102,5.815924024392
216737_at,2.26334233700072,2.41599688279482,2.41505191571712,2.33888151755325,2.42677387988667,2.36428738842004,2.23745120688362,2.51480970279595,2.4541660885784,2.68976642879177,2.30971815329534,2.31051777273296,2.38989901205744,2.52771046363679,2.54158776113228,2.30349187494363,2.38220670568821,2.51500689720423,2.45659790275877,2.25487875663799,2.57901475464743,2.50507587387001,2.43830592033751,2.41018356939986,2.63682754979475,2.81141944974534,2.41284878437625,2.64885929951681,2.25259695550009,2.56726027980526,2.64368515561434,2.52814342023579,2.36617273562012,2.66279405343392,2.3255754551026
57715_at,6.18582083889259,6.23766972014052,5.43620347278468,6.53922081081573,7.7243442680654,6.19052456141279,7.49147205268738,7.07015817012877,5.96780157583473,7.07413499466826,6.41533355330292,6.13693830662068,5.08890666126082,6.82528201659914,5.81234442167432,5.40339034259304,6.28518134754302,5.31284118682064,5.73780260597263,7.23395147343235,6.27127599683421,6.12180227483972,5.61978605689026,6.93183792869481,5.76393459667176,8.10190127810949,6.01168133930968,5.59108519930107,6.34788580814318,5.84651308518509,5.1724289817993,6.16638708884629,5.65487197857803,5.84895504484947,6.70672409222803
243403_x_at,4.4355980031501,4.8361062129012,4.74112789787888,4.88860658124221,5.63306080429421,4.87468436980765,4.8596595566562,4.71810246073155,5.32471609484338,5.02479966302058,4.55856737769018,4.91999236907301,4.77263318636108,5.10291371160748,4.48132188241601,4.57837368772652,4.49415223049395,4.64178589704026,5.37607067933727,4.38804932451363,4.76097090218728,5.26805941212786,5.07600165072777,4.71729702678382,4.81103145796595,4.15497770372005,5.26084268800655,5.03431049853201,4.67350655441037,4.85145968024101,4.61440377463918,4.55549956981006,5.19621645191906,4.69293016209038,4.6350241791181
234155_at,2.44564395691765,2.78366847304291,2.54214787082397,2.43449882118027,2.5029599351047,2.77689311608917,2.4965652332082,2.9138574394301,2.67012926494079,2.7452864787785898,2.3327844458512,2.52195390993786,2.67274873243155,2.4665329078623,2.52296592692021,2.81226713163205,2.18047862843735,2.61758973869274,2.60782214584035,2.61346936073169,2.56519911780384,2.50960915816612,2.67968955729592,2.54652314352179,2.65578914957744,2.41340844507519,2.67127566523248,2.81470513100788,2.51152830803755,2.51540398920966,2.46682334331802,2.85258676449519,2.58852078098021,2.40488617453629,2.54399497255108
232233_at,3.11131523472972,2.90864218675564,2.98513785584095,2.96919309144776,2.91276685950868,2.87645273632637,2.85734425826237,3.07169241411103,3.0130047263306,3.09706294284681,2.80291719835014,2.81227286644667,2.86217074133234,2.91447038168767,2.93625869519032,2.8837049885362,2.76647103096662,3.13565034095098,2.71918273961026,2.78002140710293,2.97479051525502,2.80652621819218,2.81202863804622,3.01508432108391,2.95870327802212,3.29593159119022,2.94434502737419,3.16066394844993,2.90028493885584,2.99972212342649,3.05352498557213,2.94695492056891,2.87020477882013,2.8507907117545,3.01828426799698
238235_at,5.14456481920447,5.14256898755207,5.64930928202312,5.11286854487049,5.18698741143197,5.33920353089602,5.01315273650606,5.14115134787213,5.46195809892797,4.87769013723254,5.04446708274098,5.03669091710471,5.14547095616693,4.80890909033947,5.0805532922543,5.22704248742784,4.69671065552251,5.42344406376595,5.26813779388286,4.89184057276208,5.21747361801818,5.09770999866318,5.23016604092081,5.50825530183587,5.48362308405617,5.67034196925439,5.22923572686062,5.04138596665941,4.87143912200936,5.36640100657688,5.5414805028521,5.26458095987259,5.41286048279296,5.04845387087776,5.18684012690085
238376_at,2.7370895597547,2.72426444774621,2.70211955727345,2.54722121831554,2.78846769964588,2.71701235324943,2.65920255925138,2.59332503272028,2.76714410648147,3.13519527056942,2.41926410604889,2.47325208443586,2.89108829068656,2.66316200087273,2.64382806819742,2.54843665733364,2.65833966266079,2.63323493731608,2.79268110600271,2.75874594219797,2.34471323415635,2.7337361254035,2.53640239060801,2.54750464212773,2.61802260089144,2.56492115757975,2.7276983161805,2.53468418057355,2.63323493731608,2.97580048640057,2.66866442535575,2.60580150926724,2.4459807306093,2.83674116878588,2.53721237888059
205088_at,4.26263024002756,5.16064167868395,4.73305087123834,5.20471749794102,4.69000109942579,4.29768962484983,5.00446988365782,4.74980822966116,3.90887660127634,4.5377237001215,4.86040077863719,4.28862051572647,4.85031818466102,5.82021721531818,5.01432182492618,4.13869648702129,4.76894917598436,4.47887158619832,4.43301746773197,6.21774018663611,5.33958549156268,3.97366043444958,4.96029082598947,4.98662701817861,3.95612176702032,4.9738486836752,4.54203820940433,4.48326966892044,5.47550443339816,4.29442498743845,4.17879965993864,5.49018745756935,4.81991493601514,4.0837188049535,4.59986594926516
208103_s_at,7.08046722915001,7.80360016314903,5.85677346590276,7.36713375891923,6.39134084806551,5.98385557491044,6.14524066748534,5.75385663560091,6.5850806802811,6.94269416407833,6.8848173919505,7.07027314326271,7.89360078894273,8.72429703853389,7.63657848724079,7.18740074628612,6.34635577219235,7.57765464353835,5.65384523679119,6.29519809819134,7.28596547132059,7.05363621318654,5.88576595232932,6.15405970787044,7.59271654773666,7.3756909428715,6.53595656123307,6.18239561480955,6.97509128994717,6.6873641312377,6.8363196041345,6.06094538987142,6.07290450249978,7.22149518084076,6.71741829041916
242215_at,3.55031603981622,3.65518088340306,3.58952879822007,3.29555417120747,3.46792993335886,3.43450445572375,3.97405653184531,3.69933504678477,3.55504676515918,3.32873070608401,3.33892802217972,3.42951220930257,3.88922278306387,3.28094384809865,3.57041582055607,3.51832199484619,3.28378369859521,3.48512429405041,3.60602025896212,3.38072867686908,3.80747450772293,3.68447145652987,3.85347772315989,3.1502239305026,3.48135163490959,3.30419762331069,3.51201307654768,3.59275329194364,3.26003679217692,3.57571374240063,3.54365390634464,3.76123937460698,3.56020658748421,3.30391601834088,3.29296783225895
217215_s_at,2.84911676382555,2.94707421278923,3.11073971611158,2.75090424979625,2.66733900363765,2.75895771710542,2.67715876179667,2.99893978885064,2.92806137132147,2.71640716869266,3.05826239609564,2.83738469288674,2.88575420916252,2.56477911218143,3.18019193950774,3.26409090838635,3.00420694400563,2.80869377204437,3.02187600245473,2.67820413636874,2.87022040547747,3.13246163342099,2.87685760774615,3.03047002708803,3.15261060318064,2.69787276952868,3.06883523773708,2.75467743636634,3.0031915960597,2.73499779726141,3.18574337436481,2.97720571365788,2.65473461062249,3.15093983519327,2.71302560823265
228528_at,5.16865614893788,4.60464252381485,4.74530150800905,5.47210480884551,3.92810265688005,5.86593774994372,5.58246877814895,4.79877415268648,4.73987603026799,4.06930862957705,4.17387820432145,5.13213861281413,5.83811699188473,6.08315043099488,4.34779874703409,4.17606927092524,4.99075978832869,5.330189773398,5.44662723081875,6.73421895181513,5.23095750026457,4.20891132158403,6.61863255757896,4.87996346637942,4.14078152151489,6.21749813737869,4.85035002667725,5.39234565521268,5.12785447282382,4.54857734458174,5.36181854603933,5.41175288904168,6.49312165680999,5.62122318905028,5.61775613762957
213461_at,6.68628461811414,5.56539699829924,6.28876506209681,6.46597520118951,6.79544098063044,6.09944667778953,5.87651693728759,5.27028281813818,6.34364483382103,6.73579447691256,6.32802502232382,6.41932151203684,6.43939181434872,5.3127406360012,5.20676285328431,6.47284451637528,6.31080571630524,6.23491049876371,6.30364880532675,5.14391982979153,7.5965733310341,6.83061317425103,6.55561285802882,5.99183005522565,6.48526078902618,5.58714831700487,6.79087437571504,6.20715915180556,7.06217711993643,6.65429390935231,6.39500351833914,6.06211993974302,6.40197896806416,6.32408232420577,5.85170444949831
223676_at,5.5011592267935,5.9119712033871,5.49368101212666,5.38970067895309,5.02462777166977,5.16943821374902,5.6528177852374,5.66696564358054,5.67510731636353,5.12185275127014,5.04224778351204,5.49842623121942,5.10742109059112,5.73685961406963,5.3481074093106,5.09622711163176,4.9595723032036,5.28273630504412,5.73223675704829,5.54509306021658,5.35248237178974,5.27262108817894,5.3163451471441,5.24353171336222,5.43682136772705,5.37498549549171,5.72612013005878,5.75980849800376,5.51489041346081,5.5010754398352,5.27892490625988,5.34232082961254,5.60221305326985,5.2384084715702,4.99337651947609
1552834_at,7.98994231679632,5.00897611034234,7.89674340329404,5.59068090910793,4.54744481196193,6.56043061646183,5.00548591897902,5.05398751760945,7.00365935505213,4.89183145267211,6.29341183327246,5.32960540571411,5.76117481291513,4.77754685030359,5.99520274572112,6.25707068427689,7.10734051060164,7.23458921894798,6.7949711908428,4.25456638315044,8.19603109263507,5.94695623107355,8.70905264224519,4.43813074293896,5.02374732832884,7.72009808202866,6.55701015134971,6.96976177769175,7.52138514919968,6.11985664307173,5.52605454161395,7.52799468741237,6.67483312996532,4.65600033409944,5.00944864095703
201313_at,5.30618018123607,7.34159639649114,5.77074306753311,7.08714349220328,5.89861090390391,8.06783011381873,7.31619402829533,6.33760085791254,4.45020512681892,6.46471824847911,7.52334351435636,7.92947583522796,6.6752698597361,9.33510993683148,6.2636201986235,6.85356884141614,6.60323758647814,5.53306501303513,5.61708043643613,7.62923169019974,5.23393617880287,6.22834819236827,4.49445114275547,6.74830892165512,5.65454890685689,8.55732967574735,6.48449023155765,5.41790616947307,6.36079964946948,7.39228809721473,4.40899865890296,6.94954878021196,5.6911502467961,7.67569064674553,7.00217775083126
238932_at,4.03201309291696,3.416206090654,3.90481991687498,4.07176867117997,3.63458239459506,3.86602720683159,4.51754014105379,3.14975765844831,3.50606686754369,3.75498814159768,4.26168166861347,4.34414035691056,3.61954147620825,3.72334168795723,3.52512472394566,3.94371497236539,4.12894020444016,3.90754283680146,4.11803295126589,3.99826933188486,3.86814717582403,3.53618067625917,3.59591311656519,4.83539098349488,3.27256050198023,4.61060565381487,3.70342863713177,3.32492325314023,3.64250317556916,3.45829081680998,3.67163543992743,3.38875944023482,4.11173930345816,3.8357762317179,4.04270363361855
221287_at,5.38648379483304,5.6135041895069,5.57444672401374,5.68071981948924,5.74269983385414,5.04108844358585,5.41853389864416,5.23626309660746,5.45053263316275,5.14200937838051,5.88098046387779,5.18780382074712,5.36139752543796,5.21381407303287,5.49372659720333,5.17382084613411,5.27113285015318,5.34518662976607,5.50379047316603,5.3989691813255,5.40831478632492,5.24012373975509,5.44285730787929,5.54607152247632,5.7135058555216,5.65702118921135,5.27345886395568,6.22305613513425,5.36040020104216,5.53432269632425,5.77253184529757,5.3440325727932,5.88582518269843,5.43638945520473,5.14699036071499
233268_s_at,8.93824902221978,7.85785307742593,9.28485792875829,8.55498341628401,8.91328657756558,9.07349520459614,8.46416882119985,8.64582373445904,8.59271135916526,8.57580366410549,8.72789754232349,8.70796173398608,8.03597254532641,8.29900895274876,8.3864468246448,8.99173568619332,8.78235349476972,7.80877431528816,8.8109275130238,8.03210543155259,9.57242080092889,9.18251206234913,8.82869008209167,8.27912067248173,8.68300064792132,8.24408972231701,9.24621691867716,8.64615933898684,8.94823047330448,8.96331181942494,8.97137816637622,7.87390195031257,8.95583885224213,8.64456867094522,8.72897715053459
1569013_s_at,4.41088874481173,4.43703118293277,4.47394593549743,4.53776931504532,4.74145482296214,4.74747986559444,4.10357996633031,4.46767053115665,4.07183626239509,4.3531510231549,4.57535026090223,4.87527916868745,4.47106049590746,4.45433629420029,4.10699048392644,4.0399448677509,4.7390525790147,3.33993879843818,4.47143640608975,4.34490793913662,4.88176125749392,4.5061601658585,4.69838669320626,4.901611604253,4.48234954062375,4.70199387224402,4.30785121665754,4.19026394049853,4.48582903980306,4.26906592492456,4.43955823129502,3.90096095067334,4.64106430568854,4.49553547491073,4.06278391281439
205297_s_at,5.28256146090194,5.45630442297675,4.89139609450664,5.35099631119965,5.39795676286484,5.46710014293881,5.10745529571825,5.82853018944665,5.51809762489066,5.62853676577688,4.87884367193131,4.82269431386744,5.28030924599438,4.82869459627881,5.05703062808454,4.55210481528194,5.22699819612787,5.07053645079792,5.44880275313423,5.29628985714752,4.86671908934355,5.14226998335341,4.8190176279407,4.82878300411873,5.17186719400561,5.25939544821177,5.08995790814172,5.31840836025298,5.78325730729889,5.31040768461031,5.74361806840307,4.76593080758121,5.08423173089708,5.1480865103365,4.82487101635778
216655_s_at,4.46262631000853,4.90499789195207,4.50390260384942,4.32491035923427,4.46719077814332,4.80808625895457,4.96500098415401,4.95393399036941,4.50969062974956,4.27743661406228,4.24231742559221,4.4215072375676,5.1572419609725,4.27629260868324,4.56325359454902,4.43372952724397,5.18821696192504,4.80099375626227,4.63081111334377,4.57448818321461,4.63302280478166,4.23445156272297,4.22589667475333,4.89526599466249,5.03911434329769,3.95454938601598,4.45473929321893,4.83082722600063,4.55652655064128,4.71286436433817,4.42004270503561,4.90086501234548,4.52207823687817,4.32435683984353,4.40695787237886
205356_at,8.0159303174352,6.99468270868639,7.87549998431755,7.36856761213074,7.22196700385287,7.13232898732377,7.11134799866297,6.5770802077245,7.21354219857713,7.62966506406713,7.87241202738998,6.93759621017821,7.11573771805722,8.02785544662833,8.43118222019764,7.8963991569365,7.22698415460977,7.49885524899864,6.18893913447555,7.90194479182014,8.13577019242591,7.30043247744176,7.60422022011519,6.68568719579244,6.09948484717909,7.28522160590676,7.47715341201367,7.58649649203786,7.52384229127029,7.43811714170882,6.60421332903164,7.08170659799509,6.4754893267772,7.75286331496148,7.10660229117899
234678_at,2.63752919852138,3.04814580407963,2.78213481827374,2.89053217445827,2.57389743381026,3.12651460360663,2.74232304787247,2.94640435183652,2.74562000825092,2.8232876376804,2.82134454789747,2.8129321300813,2.83598396294977,2.72452406191915,2.84745593645941,2.94675663943465,2.9313554922863,2.96601087411848,2.57089906232476,2.74095611580835,2.77251520487695,2.86818084300667,2.96202223817758,3.13645921986886,3.01051703078385,2.79644452377923,3.03207933424387,2.74970289979768,3.01681357500022,3.10547815449578,2.85878985689553,2.94977596079018,2.80136898191881,3.05512578849856,2.82883715982938
1562453_at,2.94020181911024,3.07233507203297,3.48331145895397,3.0823470344195,3.24732064635318,3.09795780844246,3.18264001706765,3.40527189605256,3.13447650074353,3.07751880228745,3.2767398750402,3.21959556324543,3.26527490625051,2.87253685351469,3.24639649350509,3.0684669803769,3.17531462055473,3.17201361576283,3.09133550202737,3.05950340013313,3.16894697523585,3.34354860221043,3.2818685236089302,3.11983933427437,3.0726550703526,3.38657930146502,3.52816239266827,2.9793134550976,3.02073817038429,3.05191275433274,3.10284793486084,3.15863130586172,3.15331717843526,3.32166165243873,3.04559277613678
244267_at,3.30735673212628,3.60465490483695,4.75720161698991,3.93085588413193,3.64027059223368,3.54702627579158,4.4064449821391,3.29963907157042,3.35952097118779,4.30489466954988,5.06534715791649,3.8063452774869,3.37961188123874,3.70393156361743,3.82158347442041,3.67694864521019,3.87978987574061,4.69577092027686,3.97179015086305,3.61468299569153,3.2892979785371,3.08709645325654,3.52648019336541,4.18130885282017,3.18908253084094,3.61754996838357,3.45342374079157,3.43674958783762,3.26042328696119,3.40833041554155,3.89984985314217,3.63959150231151,3.97935948683378,4.27899267331684,3.37390835288969
1562748_at,3.5128758152353,4.00167514390576,3.57715450012845,3.51168300853443,3.73713559401041,3.8437743283505,3.95649046739999,3.82645394565344,3.71944029110412,3.73835095217019,3.26024518994575,3.71384237153361,3.73248515422548,3.54452749706766,3.57315233990785,3.39969745254919,3.75591708691304,3.87891831969269,3.78660611879876,3.52403837141492,3.83607982390499,3.83923744214747,3.58096927097759,3.59400240683739,3.88755250150054,3.88058938984994,3.59155254495252,3.71625024785692,3.47348506492656,3.49553150144813,3.81333835092216,3.98901372070844,3.47795723423925,3.62861946321656,3.57823444875493
243103_at,3.5889864615168,3.31366526738145,3.76293758131791,3.35387698948956,3.42458278093209,3.18667495266932,3.85683685721629,3.54791681896331,3.41781578449451,3.39614734838145,3.20552242514761,3.70458563335838,3.70361523513344,3.59329750472863,3.54694763211403,3.95091334637705,3.29370382104304,3.41946223230602,3.43853755679279,3.66150487034731,3.35576996243624,3.66939882830064,3.50604281345309,3.20711266513243,3.84485920037241,3.4508928337734,3.32465275234355,3.81657030065356,3.98339085097834,3.4657025315663,3.42287705705633,3.68203479160029,3.4490224664444,3.4376701529805,3.68088955578247
1553122_s_at,3.98273865664984,3.16631918490731,3.7241446105498,3.82364492544548,3.0716993842125,4.27909726344488,3.44260736121204,2.88833045813514,3.4932856858663,3.58116436144607,3.448900498481,3.21923252390312,3.58364129501449,3.10983620435132,3.00874331400863,3.65855431155287,3.79413310691684,3.15173923863791,3.62676559815904,2.91698687462818,4.45997846133472,4.0726308147278,3.20845218301589,3.83625042517365,3.42846347674414,3.15223367780296,3.44596110484562,3.5268325050557,3.65278012281575,3.07694943160958,3.07785124669607,3.15060910021539,3.69566099172858,3.1587420279991,3.25195817460944
238552_at,3.50432840421009,3.09409317153371,3.85911529615831,3.3845689443787,3.17728084897437,3.47177280223414,3.23622999366596,3.12600168366751,3.07426832079305,3.60307802356828,3.24469793394895,3.39661553175431,3.34293548784259,3.12702365806015,3.27736724127242,3.40780065659495,4.32585413402542,3.17676699215183,3.73105812795332,3.20014634792015,3.24679512612693,3.42543270617032,3.66566078528668,3.38754939489907,3.37378228783114,3.17763921039616,3.555948691713,3.51816824114853,3.59955200146246,3.20245743146974,3.08689905604017,3.09995986808258,3.76090217685596,3.17936308544178,3.3634109628062
222237_s_at,4.65322836268679,4.09596209094864,5.50637880470034,4.68523494917865,4.58833669931292,5.39432001282769,5.36613481437154,4.16004327936397,4.33461865728199,5.07904912757982,5.55525775027074,5.96853434586276,4.10554836403951,5.23889239356183,4.27947836863188,4.90407449364685,5.14441903668063,6.38375649753529,5.1820308815898,4.91590687947491,4.5674951333979,5.14448035296019,5.22591927779585,4.14507526440989,4.66329691549173,4.5249807027799704,5.54723305320276,5.14386870407071,5.75147021617678,4.88543330387141,5.72360317257461,4.73364295123771,6.18069636270683,4.97816010550669,5.32862285496061
1553015_a_at,6.18619845531372,6.8585022235913,6.40946534935387,6.34288502760616,6.34371145371383,5.88884848819074,5.77092666764708,6.58125609530137,6.7096042633143,6.11129707148394,6.01030237502348,6.63766015576957,6.61604664141841,6.94749114216577,6.55256734702375,6.81776663207676,6.21514769740085,6.59756288201295,5.84852944372618,7.53658880004613,6.42610784366454,6.56147257945914,6.31414609989819,6.51510978953825,7.40535872770985,6.23075128452296,6.52960052400093,6.16863622786224,6.33986752884742,6.65959960602234,6.37507963259329,7.19367302384541,6.04520782607738,6.79766042760768,6.45191855102891
222983_s_at,9.49408233777045,8.3048038898206,9.07109862994147,9.60690143353086,9.31321775733262,9.57422213494221,9.48828089073953,9.04368617438204,9.0555585328899,9.7128630314856,9.27970280112025,9.17756626749996,8.90001002040707,8.75811230138582,8.0741112855071009,8.97032275845815,9.27248176997193,9.07182064479644,8.7387965103616,9.17183189457,10.0667851239821,9.09846314016453,9.16208224772426,9.36971619637731,8.52168071975665,9.57450377423692,9.12143458576094,8.88156625696395,9.63597117263326,9.3203856650544,9.25048103131657,8.88038280233877,8.8726685110934,9.3146860180859,9.36463398777653
221169_s_at,2.91819677455631,2.83833938045601,3.06755420663952,4.26249091012154,2.7803386699242,2.75066720817365,2.87893038080396,3.15353234830095,2.98624961266423,3.03935101735656,2.88874185496984,2.7224469600107,2.98455238279127,2.88975388180437,3.16927664697947,2.9886423915729,2.87999391555273,2.69257299141135,2.72062376170834,2.7111183146396,2.55368307773088,2.75298497495642,2.89674538467754,2.89292164783405,3.36192152407517,2.83700346722288,2.92552200668349,3.04448677151792,3.21440805013776,3.0939562357705,2.67034216466331,2.81277122205098,2.7805785409853,3.09319640961138,2.93241012796645
1557409_at,5.43863635968984,5.7959812392635,5.72286749126533,5.2588755353167,5.46696947536035,5.84726279151119,5.37138985235732,5.66375802740231,5.44673799661473,5.00694703617566,5.39702862051691,5.52143310796361,5.73309192993259,5.67605545892158,5.60629631321552,5.72344080749741,5.88770165611468,5.53110546038996,5.5463933754618,5.72983558432503,5.42069142094727,4.87149292925281,5.4567188761934,5.67540816096016,5.72738506643339,5.67142179548672,5.30632279310126,5.26584164149591,5.3585926728631,5.4783883509102,5.49500617867864,6.17478322598372,5.40447348892665,5.66481298978668,5.58186198310822
243364_at,4.00929647906766,4.12752331499443,3.92462555286617,4.19184687035615,4.25338161831569,3.89173923688724,3.94221173955002,4.33927125104711,3.96446643878777,3.93472103545722,3.87774846036032,3.8486845096486,3.81010864252292,3.76688546941269,3.98286651011186,4.11649739185985,4.02786582191683,3.92513020780306,3.79694635511735,3.94710792762815,4.05962219002924,4.02798677630966,4.0942608953552,3.86317452236017,4.24174944325439,3.79853704266773,3.87128805583234,3.98605792225397,3.89952931319228,4.06076294461863,4.13769508620165,4.2663513243425,3.76881320244224,3.92210405808467,3.91908588499116
206135_at,3.17365040094243,2.79284547849593,2.71943333713022,2.7848087209537,2.63548052770327,3.25969608691149,2.78805826123058,3.08269739168701,2.73897350451718,2.79850629934235,2.97583988072618,2.89187238864296,2.6365586008056,2.90661350541352,2.82228942447088,3.13675409020961,3.05867506938755,2.64279449185266,2.99276178554743,2.96650816241055,2.58819745339031,3.5599577902608,2.75359276559717,2.64809416414111,2.719104266684,2.77011331749041,3.1350260640057,2.54391920699521,2.71998280915795,2.99680003452366,2.74753727560318,2.60867771197677,2.68245303294688,3.30809775617836,2.81607984933533
209985_s_at,4.13562558110126,4.20088146452721,4.37069178011083,3.95446330456803,4.1126220651874,3.99697902566321,3.97879705335813,4.56328879581127,4.44326929344134,4.3517437250845,3.80938460038447,3.87939914489701,4.36586280349956,3.87561114107439,3.87332593965421,4.30505686543618,4.39599197489529,4.40639266292136,4.40855670600661,3.66669424814473,4.05621388297628,4.10908081592232,4.47077665065145,4.2080494040149,4.10429076437088,4.00087000343099,4.29938060808002,4.13789122654131,4.05679696270762,3.84797089737504,4.52583983870787,4.35032934117659,4.31708282944743,3.90213581864989,3.78096132121518
236887_at,4.01261694331028,3.09692577669119,3.42580407698438,3.72833440698076,3.44682145147218,3.29473809171455,3.88758396150424,3.32325145431111,3.17033617614095,3.26091640085734,3.40316343668692,3.64198285833672,3.06017259428558,4.10601834309412,3.19837379767823,3.11474890500602,4.14834930166871,3.35385637982024,3.35831139733124,3.00372872092525,3.3876017053542,3.21575321379549,3.43019006363908,3.18451962190528,3.26602134436092,3.8606184492418,3.83855930840739,3.41127059822042,3.43598362129511,2.93336234878119,2.92939243825783,3.02719439069566,3.97935064396999,3.58867422442539,4.11048185866253
